Timestamp(ms),Current(uA)
16094.34,15774.507
16094.35,15538.553
16094.36,15349.936
16094.37,15114.348
16094.38,14643.779
16094.39,14408.800
16094.4,14080.170
16094.41,13705.080
16094.42,13517.730
16094.43,13190.181
16094.44,13049.925
16094.45,12909.741
16094.46,12582.931
16094.47,12396.361
16094.48,12163.331
16094.49,12070.176
16094.5,12070.176
16094.51,11651.381
16094.52,11651.381
16094.53,11465.460
16094.54,11233.243
16094.55,11186.823
16094.56,11233.243
16094.57,11186.823
16094.58,12256.519
16094.59,15538.553
16094.6,15491.387
16094.61,15349.936
16094.62,15067.254
16094.63,14502.768
16094.64,14220.963
16094.65,14220.963
16094.66,14174.023
16094.67,13611.390
16094.68,13424.104
16094.69,13143.421
16094.7,14690.800
16094.71,16909.914
16094.72,16530.926
16094.73,16152.456
16094.74,16105.184
16094.75,15491.387
16094.76,15114.348
16094.77,14926.022
16094.78,14502.768
16094.79,14267.910
16094.8,13798.804
16094.81,13658.230
16094.82,13517.730
16094.83,13377.304
16094.84,13049.925
16094.85,12722.943
16094.86,12442.991
16094.87,12349.738
16094.88,12163.331
16094.89,12116.749
16094.9,11837.431
16094.91,11883.964
16094.92,11558.404
16094.93,11419.000
16094.94,11419.000
16094.95,11419.000
16094.96,15255.676
16094.97,15632.910
16094.98,15491.387
16094.99,15067.254
16095,14926.022
16095.01,14737.828
16095.02,14267.910
16095.03,13845.678
16095.04,13705.080
16095.05,13377.304
16095.06,13190.181
16095.07,13143.421
16095.08,12816.326
16095.09,12722.943
16095.1,12349.738
16095.11,12070.176
16095.12,12070.176
16095.13,12023.610
16095.14,11744.390
16095.15,11651.381
16095.16,11372.549
16095.17,11465.460
16095.18,11047.615
16095.19,11140.413
16095.2,11186.823
16095.21,14926.022
16095.22,15821.723
16095.23,15585.728
16095.24,15302.802
16095.25,14784.864
16095.26,14408.800
16095.27,14174.023
16095.28,13939.450
16095.29,13517.730
16095.3,13377.304
16095.31,13236.949
16095.32,13003.188
16095.33,12722.943
16095.34,12582.931
16095.35,15585.728
16095.36,16483.588
16095.37,16388.938
16095.38,15868.945
16095.39,15491.387
16095.4,15255.676
16095.41,14926.022
16095.42,14408.800
16095.43,14267.910
16095.44,13939.450
16095.45,13564.556
16095.46,13424.104
16095.47,13190.181
16095.48,12909.741
16095.49,12769.631
16095.5,12722.943
16095.51,12442.991
16095.52,12256.519
16095.53,12116.749
16095.54,12070.176
16095.55,11837.431
16095.56,11558.404
16095.57,11604.888
16095.58,11744.390
16095.59,15632.910
16095.6,15916.177
16095.61,15538.553
16095.62,15114.348
16095.63,14973.092
16095.64,14549.764
16095.65,14080.170
16095.66,13986.349
16095.67,13798.804
16095.68,13470.913
16095.69,13236.949
16095.7,12816.326
16095.71,12863.029
16095.72,12489.630
16095.73,12442.991
16095.74,12303.125
16095.75,11837.431
16095.76,11930.504
16095.77,11744.390
16095.78,11651.381
16095.79,11372.549
16095.8,11279.670
16095.81,11233.243
16095.82,11094.010
16095.83,10954.850
16095.84,14408.800
16095.85,15868.945
16095.86,15632.910
16095.87,15255.676
16095.88,15020.169
16095.89,14643.779
16095.9,14408.800
16095.91,14080.170
16095.92,13798.804
16095.93,13283.727
16095.94,13143.421
16095.95,12863.029
16095.96,12816.326
16095.97,12396.361
16095.98,12349.738
16095.99,12442.991
16096,11977.054
16096.01,11883.964
16096.02,11697.881
16096.03,11604.888
16096.04,11419.000
16096.05,11326.105
16096.06,11186.823
16096.07,11001.229
16096.08,11047.615
16096.09,14267.910
16096.1,15727.300
16096.11,15680.101
16096.12,15491.387
16096.13,14926.022
16096.14,14643.779
16096.15,14361.828
16096.16,13986.349
16096.17,13798.804
16096.18,13190.181
16096.19,13143.421
16096.2,13190.181
16096.21,12956.461
16096.22,12863.029
16096.23,15538.553
16096.24,16672.984
16096.25,16388.938
16096.26,15821.723
16096.27,15632.910
16096.28,15208.559
16096.29,15208.559
16096.3,14690.800
16096.31,14643.779
16096.32,14033.256
16096.33,13751.938
16096.34,13517.730
16096.35,13190.181
16096.36,13143.421
16096.37,12863.029
16096.38,12676.265
16096.39,12676.265
16096.4,12442.991
16096.41,12116.749
16096.42,12070.176
16096.43,11883.964
16096.44,11790.906
16096.45,11511.928
16096.46,11279.670
16096.47,11279.670
16096.48,14926.022
16096.49,15868.945
16096.5,15444.229
16096.51,15302.802
16096.52,14878.962
16096.53,14549.764
16096.54,14361.828
16096.55,13986.349
16096.56,13751.938
16096.57,13564.556
16096.58,13283.727
16096.59,13143.421
16096.6,12816.326
16096.61,12676.265
16096.62,12396.361
16096.63,12396.361
16096.64,12070.176
16096.65,12023.610
16096.66,11790.906
16096.67,11604.888
16096.68,11651.381
16096.69,11419.000
16096.7,11233.243
16096.71,11140.413
16096.72,11094.010
16096.73,10815.763
16096.74,12722.943
16096.75,15680.101
16096.76,15538.553
16096.77,15444.229
16096.78,15020.169
16096.79,14690.800
16096.8,14314.865
16096.81,14174.023
16096.82,13705.080
16096.83,13377.304
16096.84,13470.913
16096.85,13096.669
16096.86,15302.802
16096.87,16672.984
16096.88,16767.732
16096.89,16199.736
16096.9,15680.101
16096.91,15444.229
16096.92,15114.348
16096.93,14690.800
16096.94,14455.779
16096.95,14220.963
16096.96,14080.170
16096.97,13705.080
16096.98,13424.104
16096.99,13236.949
16097,13003.188
16097.01,12816.326
16097.02,12722.943
16097.03,12489.630
16097.04,12209.921
16097.05,12023.610
16097.06,11790.906
16097.07,11837.431
16097.08,11604.888
16097.09,11511.928
16097.1,11372.549
16097.11,14549.764
16097.12,15963.417
16097.13,15821.723
16097.14,15302.802
16097.15,15020.169
16097.16,14831.909
16097.17,14361.828
16097.18,14080.170
16097.19,13798.804
16097.2,13470.913
16097.21,13236.949
16097.22,13049.925
16097.23,13096.669
16097.24,12676.265
16097.25,12536.276
16097.26,12303.125
16097.27,12070.176
16097.28,12023.610
16097.29,11837.431
16097.3,11883.964
16097.31,11651.381
16097.32,11326.105
16097.33,11279.670
16097.34,11094.010
16097.35,10908.479
16097.36,15302.802
16097.37,15868.945
16097.38,15444.229
16097.39,15208.559
16097.4,14831.909
16097.41,14596.768
16097.42,14220.963
16097.43,13986.349
16097.44,13470.913
16097.45,13377.304
16097.46,13096.669
16097.47,13003.188
16097.48,12816.326
16097.49,12676.265
16097.5,12256.519
16097.51,12256.519
16097.52,12116.749
16097.53,11883.964
16097.54,11651.381
16097.55,11558.404
16097.56,11511.928
16097.57,11465.460
16097.58,11419.000
16097.59,11047.615
16097.6,11001.229
16097.61,13517.730
16097.62,15680.101
16097.63,15632.910
16097.64,15538.553
16097.65,15067.254
16097.66,14643.779
16097.67,14361.828
16097.68,13939.450
16097.69,13939.450
16097.7,13564.556
16097.71,13190.181
16097.72,13096.669
16097.73,16152.456
16097.74,16862.512
16097.75,16388.938
16097.76,16057.920
16097.77,15868.945
16097.78,15444.229
16097.79,15067.254
16097.8,14690.800
16097.81,14408.800
16097.82,14080.170
16097.83,13845.678
16097.84,13705.080
16097.85,13517.730
16097.86,13283.727
16097.87,13049.925
16097.88,12722.943
16097.89,12582.931
16097.9,12256.519
16097.91,12070.176
16097.92,11790.906
16097.93,11837.431
16097.94,11697.881
16097.95,11651.381
16097.96,11419.000
16097.97,11233.243
16097.98,11140.413
16097.99,15067.254
16098,15774.507
16098.01,15632.910
16098.02,15302.802
16098.03,14973.092
16098.04,14596.768
16098.05,14174.023
16098.06,14080.170
16098.07,13939.450
16098.08,13517.730
16098.09,13470.913
16098.1,13096.669
16098.11,12956.461
16098.12,12676.265
16098.13,12442.991
16098.14,12396.361
16098.15,12303.125
16098.16,11930.504
16098.17,11651.381
16098.18,11744.390
16098.19,11372.549
16098.2,11465.460
16098.21,11326.105
16098.22,11094.010
16098.23,11233.243
16098.24,15585.728
16098.25,15774.507
16098.26,15397.078
16098.27,15114.348
16098.28,14784.864
16098.29,14643.779
16098.3,14127.093
16098.31,13939.450
16098.32,13798.804
16098.33,13283.727
16098.34,13190.181
16098.35,12956.461
16098.36,12769.631
16098.37,12676.265
16098.38,12442.991
16098.39,12303.125
16098.4,11837.431
16098.41,11790.906
16098.42,11744.390
16098.43,11558.404
16098.44,11558.404
16098.45,11326.105
16098.46,11140.413
16098.47,10954.850
16098.48,13003.188
16098.49,15774.507
16098.5,15868.945
16098.51,15491.387
16098.52,15161.449
16098.53,14878.962
16098.54,14643.779
16098.55,14361.828
16098.56,13845.678
16098.57,13751.938
16098.58,13470.913
16098.59,13236.949
16098.6,13003.188
16098.61,12629.594
16098.62,16105.184
16098.63,16530.926
16098.64,16388.938
16098.65,15963.417
16098.66,15491.387
16098.67,15302.802
16098.68,15020.169
16098.69,14690.800
16098.7,14267.910
16098.71,13986.349
16098.72,13751.938
16098.73,13564.556
16098.74,13330.511
16098.75,13096.669
16098.76,12816.326
16098.77,12769.631
16098.78,12396.361
16098.79,12163.331
16098.8,12209.921
16098.81,11883.964
16098.82,11930.504
16098.83,11744.390
16098.84,11511.928
16098.85,11372.549
16098.86,11930.504
16098.87,15632.910
16098.88,15868.945
16098.89,15491.387
16098.9,15208.559
16098.91,14926.022
16098.92,14596.768
16098.93,14220.963
16098.94,13939.450
16098.95,13705.080
16098.96,13377.304
16098.97,13003.188
16098.98,12909.741
16098.99,12722.943
16099,12489.630
16099.01,12349.738
16099.02,12163.331
16099.03,12023.610
16099.04,11883.964
16099.05,11651.381
16099.06,11604.888
16099.07,11372.549
16099.08,11372.549
16099.09,11140.413
16099.1,11094.010
16099.11,12209.921
16099.12,15680.101
16099.13,15680.101
16099.14,15397.078
16099.15,15020.169
16099.16,14690.800
16099.17,14455.779
16099.18,13986.349
16099.19,13939.450
16099.2,13705.080
16099.21,13330.511
16099.22,13236.949
16099.23,12816.326
16099.24,12722.943
16099.25,12489.630
16099.26,12303.125
16099.27,12070.176
16099.28,11977.054
16099.29,11883.964
16099.3,11697.881
16099.31,11604.888
16099.32,11326.105
16099.33,11279.670
16099.34,11279.670
16099.35,11186.823
16099.36,15349.936
16099.37,16057.920
16099.38,15585.728
16099.39,15255.676
16099.4,15114.348
16099.41,14643.779
16099.42,14127.093
16099.43,14080.170
16099.44,13845.678
16099.45,13377.304
16099.46,13283.727
16099.47,13049.925
16099.48,16152.456
16099.49,16957.324
16099.5,16672.984
16099.51,16010.664
16099.52,15727.300
16099.53,15397.078
16099.54,15067.254
16099.55,14831.909
16099.56,14549.764
16099.57,14314.865
16099.58,14033.256
16099.59,13564.556
16099.6,13424.104
16099.61,13236.949
16099.62,12909.741
16099.63,12816.326
16099.64,12582.931
16099.65,12256.519
16099.66,12163.331
16099.67,12070.176
16099.68,11790.906
16099.69,11558.404
16099.7,11604.888
16099.71,11977.054
16099.72,15632.910
16099.73,15868.945
16099.74,15538.553
16099.75,15161.449
16099.76,14690.800
16099.77,14643.779
16099.78,14361.828
16099.79,13986.349
16099.8,13705.080
16099.81,13470.913
16099.82,13236.949
16099.83,13236.949
16099.84,12629.594
16099.85,12722.943
16099.86,12349.738
16099.87,12396.361
16099.88,12023.610
16099.89,11930.504
16099.9,11697.881
16099.91,11651.381
16099.92,11326.105
16099.93,11326.105
16099.94,11094.010
16099.95,11094.010
16099.96,12863.029
16099.97,15727.300
16099.98,15821.723
16099.99,15302.802
16100,15114.348
16100.01,14784.864
16100.02,14549.764
16100.03,14127.093
16100.04,13845.678
16100.05,13611.390
16100.06,13190.181
16100.07,13003.188
16100.08,12863.029
16100.09,12676.265
16100.1,12396.361
16100.11,12256.519
16100.12,12209.921
16100.13,11977.054
16100.14,11744.390
16100.15,11697.881
16100.16,11511.928
16100.17,11651.381
16100.18,11279.670
16100.19,14267.910
16100.2,15916.177
16100.21,15632.910
16100.22,15349.936
16100.23,14973.092
16100.24,14690.800
16100.25,14314.865
16100.26,14314.865
16100.27,13986.349
16100.28,13564.556
16100.29,13377.304
16100.3,13236.949
16100.31,12816.326
16100.32,12582.931
16100.33,12676.265
16100.34,12536.276
16100.35,12163.331
16100.36,12023.610
16100.37,11837.431
16100.38,11837.431
16100.39,11558.404
16100.4,11326.105
16100.41,11372.549
16100.42,11094.010
16100.43,10862.117
16100.44,12722.943
16100.45,15868.945
16100.46,15868.945
16100.47,15444.229
16100.48,15114.348
16100.49,14831.909
16100.5,14455.779
16100.51,14267.910
16100.52,13845.678
16100.53,13658.230
16100.54,13283.727
16100.55,13143.421
16100.56,12816.326
16100.57,12582.931
16100.58,16341.625
16100.59,16672.984
16100.6,16294.321
16100.61,15821.723
16100.62,15680.101
16100.63,15208.559
16100.64,15114.348
16100.65,14737.828
16100.66,14267.910
16100.67,14127.093
16100.68,13751.938
16100.69,13470.913
16100.7,13330.511
16100.71,12909.741
16100.72,12863.029
16100.73,12863.029
16100.74,12442.991
16100.75,12256.519
16100.76,12163.331
16100.77,11930.504
16100.78,11744.390
16100.79,11837.431
16100.8,11465.460
16100.81,11326.105
16100.82,13892.561
16100.83,15727.300
16100.84,15868.945
16100.85,15349.936
16100.86,15114.348
16100.87,14784.864
16100.88,14408.800
16100.89,14361.828
16100.9,13892.561
16100.91,13564.556
16100.92,13424.104
16100.93,13236.949
16100.94,12956.461
16100.95,12816.326
16100.96,12489.630
16100.97,12349.738
16100.98,12163.331
16100.99,12023.610
16101,11837.431
16101.01,11744.390
16101.02,11465.460
16101.03,11372.549
16101.04,11326.105
16101.05,10954.850
16101.06,11001.229
16101.07,11047.615
16101.08,11558.404
16101.09,15585.728
16101.1,15632.910
16101.11,15444.229
16101.12,15161.449
16101.13,14831.909
16101.14,14408.800
16101.15,14314.865
16101.16,13939.450
16101.17,13470.913
16101.18,13517.730
16101.19,13003.188
16101.2,13003.188
16101.21,15444.229
16101.22,16862.512
16101.23,16341.625
16101.24,16105.184
16101.25,15632.910
16101.26,15255.676
16101.27,15067.254
16101.28,14596.768
16101.29,14455.779
16101.3,14174.023
16101.31,13892.561
16101.32,13564.556
16101.33,13424.104
16101.34,13143.421
16101.35,12909.741
16101.36,12722.943
16101.37,12489.630
16101.38,12396.361
16101.39,12070.176
16101.4,12163.331
16101.41,12023.610
16101.42,11651.381
16101.43,11558.404
16101.44,11326.105
16101.45,11372.549
16101.46,15208.559
16101.47,15727.300
16101.48,15632.910
16101.49,15161.449
16101.5,14878.962
16101.51,14549.764
16101.52,14314.865
16101.53,13751.938
16101.54,13564.556
16101.55,13517.730
16101.56,13377.304
16101.57,12863.029
16101.58,12956.461
16101.59,12629.594
16101.6,12442.991
16101.61,12303.125
16101.62,12070.176
16101.63,12070.176
16101.64,11883.964
16101.65,11651.381
16101.66,11465.460
16101.67,11419.000
16101.68,11326.105
16101.69,15397.078
16101.7,15916.177
16101.71,15444.229
16101.72,15067.254
16101.73,14926.022
16101.74,14455.779
16101.75,14314.865
16101.76,13939.450
16101.77,13751.938
16101.78,13751.938
16101.79,13190.181
16101.8,13096.669
16101.81,12909.741
16101.82,12722.943
16101.83,12442.991
16101.84,12442.991
16101.85,11977.054
16101.86,11883.964
16101.87,11697.881
16101.88,11651.381
16101.89,11604.888
16101.9,11326.105
16101.91,11233.243
16101.92,11140.413
16101.93,11186.823
16101.94,15302.802
16101.95,15821.723
16101.96,15585.728
16101.97,15349.936
16101.98,15067.254
16101.99,14737.828
16102,14267.910
16102.01,13939.450
16102.02,13892.561
16102.03,13517.730
16102.04,13424.104
16102.05,13143.421
16102.06,12722.943
16102.07,12629.594
16102.08,12209.921
16102.09,12303.125
16102.1,12070.176
16102.11,12023.610
16102.12,11977.054
16102.13,11744.390
16102.14,11419.000
16102.15,11279.670
16102.16,13658.230
16102.17,15916.177
16102.18,15916.177
16102.19,15538.553
16102.2,15114.348
16102.21,14831.909
16102.22,14643.779
16102.23,14314.865
16102.24,14033.256
16102.25,13798.804
16102.26,13190.181
16102.27,13236.949
16102.28,13143.421
16102.29,12816.326
16102.3,14878.962
16102.31,16767.732
16102.32,16388.938
16102.33,16057.920
16102.34,15632.910
16102.35,15302.802
16102.36,15114.348
16102.37,14737.828
16102.38,14314.865
16102.39,14220.963
16102.4,13751.938
16102.41,13564.556
16102.42,13236.949
16102.43,13003.188
16102.44,12956.461
16102.45,12909.741
16102.46,12489.630
16102.47,12349.738
16102.48,12209.921
16102.49,11744.390
16102.5,11837.431
16102.51,11558.404
16102.52,11419.000
16102.53,11326.105
16102.54,15161.449
16102.55,15821.723
16102.56,15774.507
16102.57,15349.936
16102.58,14784.864
16102.59,14737.828
16102.6,14549.764
16102.61,14127.093
16102.62,13751.938
16102.63,13611.390
16102.64,13283.727
16102.65,13049.925
16102.66,12909.741
16102.67,12722.943
16102.68,12442.991
16102.69,12209.921
16102.7,11883.964
16102.71,12070.176
16102.72,11744.390
16102.73,11744.390
16102.74,11604.888
16102.75,11372.549
16102.76,11140.413
16102.77,11372.549
16102.78,11094.010
16102.79,13236.949
16102.8,15538.553
16102.81,15349.936
16102.82,15302.802
16102.83,14831.909
16102.84,14737.828
16102.85,14314.865
16102.86,13892.561
16102.87,13564.556
16102.88,13611.390
16102.89,13190.181
16102.9,13190.181
16102.91,13003.188
16102.92,12629.594
16102.93,12349.738
16102.94,12396.361
16102.95,12070.176
16102.96,11883.964
16102.97,11790.906
16102.98,11697.881
16102.99,11558.404
16103,11233.243
16103.01,11140.413
16103.02,11140.413
16103.03,11233.243
16103.04,15491.387
16103.05,16010.664
16103.06,15680.101
16103.07,15161.449
16103.08,14926.022
16103.09,14549.764
16103.1,14361.828
16103.11,13939.450
16103.12,13751.938
16103.13,13283.727
16103.14,13190.181
16103.15,12909.741
16103.16,12956.461
16103.17,15114.348
16103.18,16530.926
16103.19,16436.260
16103.2,16105.184
16103.21,15680.101
16103.22,15397.078
16103.23,15067.254
16103.24,14878.962
16103.25,14502.768
16103.26,14080.170
16103.27,13892.561
16103.28,13517.730
16103.29,13377.304
16103.3,13003.188
16103.31,12816.326
16103.32,12722.943
16103.33,12396.361
16103.34,12442.991
16103.35,12303.125
16103.36,11790.906
16103.37,11930.504
16103.38,11744.390
16103.39,11790.906
16103.4,15538.553
16103.41,15963.417
16103.42,15632.910
16103.43,15302.802
16103.44,14973.092
16103.45,14502.768
16103.46,14361.828
16103.47,13939.450
16103.48,13798.804
16103.49,13564.556
16103.5,13377.304
16103.51,13190.181
16103.52,12863.029
16103.53,12629.594
16103.54,12396.361
16103.55,12256.519
16103.56,12116.749
16103.57,11883.964
16103.58,11744.390
16103.59,11604.888
16103.6,11604.888
16103.61,11419.000
16103.62,11233.243
16103.63,11233.243
16103.64,11372.549
16103.65,15349.936
16103.66,15727.300
16103.67,15349.936
16103.68,15161.449
16103.69,14878.962
16103.7,14502.768
16103.71,14080.170
16103.72,13845.678
16103.73,13658.230
16103.74,13424.104
16103.75,13190.181
16103.76,12816.326
16103.77,12629.594
16103.78,12442.991
16103.79,12396.361
16103.8,12209.921
16103.81,11883.964
16103.82,11697.881
16103.83,11604.888
16103.84,11604.888
16103.85,11279.670
16103.86,11372.549
16103.87,11186.823
16103.88,10954.850
16103.89,10954.850
16103.9,14174.023
16103.91,15963.417
16103.92,15680.101
16103.93,15255.676
16103.94,15020.169
16103.95,14549.764
16103.96,14549.764
16103.97,14033.256
16103.98,13705.080
16103.99,13517.730
16104,13424.104
16104.01,13096.669
16104.02,12909.741
16104.03,12722.943
16104.04,15963.417
16104.05,16578.270
16104.06,16199.736
16104.07,15774.507
16104.08,15585.728
16104.09,15020.169
16104.1,14878.962
16104.11,14549.764
16104.12,14220.963
16104.13,13986.349
16104.14,13798.804
16104.15,13424.104
16104.16,13236.949
16104.17,13049.925
16104.18,12909.741
16104.19,12582.931
16104.2,12442.991
16104.21,12303.125
16104.22,12163.331
16104.23,11930.504
16104.24,11744.390
16104.25,11604.888
16104.26,11511.928
16104.27,11419.000
16104.28,15302.802
